term,sage,freq
fifties,1.20191368986,18
youg,1.19789919284,89
sunset,1.1978734178,21
permission,1.19491562189,24
younge,1.19491562189,24
excitement,1.19316381294,113
affection,1.19265754174,27
adrenaline,1.19087755106,30
phisical,1.19087755106,30
healty,1.18943857207,33
innocent,1.18825131324,36
healthy,1.18546348926,513
70,1.18103699557,84
sex,1.18085631594,87
childrens,1.17976987156,111
happy,1.17235747039,1591
entertainment,1.16878677752,365
60,1.16746663701,130
activites,1.16580182719,109
relaxed,1.16286663665,85
snow,1.15654214317,58
optimistic,1.14499709575,86
aunt,1.14479049685,37
forty,1.14479049685,37
painful,1.14183078576,34
amusement,1.13820880942,71
smile,1.13741298211,148
illness,1.13574715295,142
happines,1.13381070373,28
depression,1.13248369912,62
drinking,1.13248369912,62
gardening,1.12818186705,25
enthusiastic,1.12465806583,112
depress,1.12079490018,22
wife,1.11699624939,175
hobby,1.11688432187,303
dad,1.11447673602,94
sunshine,1.11065713175,19
chill,1.11065713175,19
pet,1.11065713175,19
senior,1.11005154024,157
thrill,1.10858138466,41
theire,1.10858138466,41
active,1.10484578543,488
strenght,1.10281604152,38
unhappy,1.10211414119,120
cinema,1.09589874639,130
joung,1.09582877662,16
vibrant,1.09582877662,16
settlement,1.09582877662,16
preoccupation,1.09582877662,16
serenity,1.09582877662,16
pleasent,1.09582877662,16
thim,1.09582877662,16
strength,1.09478804654,222
stage,1.09378868481,609
mountain,1.083009487,211
jog,1.07185534151,13
28,1.07185534151,13
knee,1.07185534151,13
rugby,1.07185534151,13
energic,1.07185534151,13
lifespan,1.07185534151,13
inexperienced,1.07185534151,13
mentally,1.07085197168,71
bar,1.07069020852,158
friendship,1.05980198359,91
wisdom,1.05942263769,117
responsability,1.05641026367,127
night,1.05557234224,521
peace,1.05098470224,134
daughter,1.04979850223,72
recreation,1.04736753565,23
freinds,1.046268987,82
patience,1.04392712752,69
hang,1.04295440873,184
climb,1.03572275944,142
swim,1.027489391,93
adult,1.02503968429,1001
exitement,1.02486353088,10
intriguing,1.02486353088,10
fragile,1.02486353088,10
flirt,1.02486353088,10
connot,1.02486353088,10
immune,1.02486353088,10
perople,1.02486353088,10
yougsters,1.02486353088,10
heaven,1.02486353088,10
expierience,1.02486353088,10
bliss,1.02486353088,10
discotheque,1.02486353088,10
palying,1.02486353088,10
sexual,1.0238693115,20
playground,1.0238693115,20
foriegn,1.0238693115,20
fullfilling,1.0238693115,20
opera,1.02316747721,30
phase,1.01791807449,117
stressed,1.01174485043,47
span,1.01167807986,94
laugh,1.00388273083,108
45,1.00318291385,27
leisure,1.00212940042,196
swimming,0.9960867025,95
playing,0.993118574385,119
string,0.989075551705,17
appriciate,0.989075551705,17
grateful,0.989075551705,17
peole,0.988760833507,249
sleep,0.98777078351,256
theatre,0.979564833023,48
son,0.978760551362,237
theater,0.973167420211,62
passion,0.9721578295,245
envy,0.970754023071,31
teenager,0.966548535955,544
stress,0.965700054435,579
body,0.963725303263,1059
jump,0.961855266628,212
holiday,0.960966531331,320
intense,0.960680494839,66
garden,0.959881739409,73
full,0.959139507482,944
lifes,0.958686469649,87
moment,0.958683445856,784
partner,0.955849001569,164
counterpart,0.948146906086,49
disability,0.94728599054,42
deseases,0.946026795626,35
peple,0.945559630621,130
activity,0.941622429272,2494
unexperienced,0.940225920108,21
emotionally,0.940225920108,21
eldery,0.940225920108,21
psychologically,0.940225920108,21
peacefully,0.940225920108,21
childhood,0.940003428903,240
80,0.939766541664,74
love,0.93869522062,1124
crazy,0.938486476082,166
constraint,0.936495655373,60
joke,0.936495655373,60
obligation,0.932826292066,85
excited,0.932250716672,117
pursuit,0.931014230744,46
sleeping,0.930372518446,14
strenth,0.930372518446,14
couch,0.930372518446,14
yoga,0.930372518446,14
injoy,0.930372518446,14
resistance,0.930372518446,14
blessing,0.930372518446,14
romance,0.930372518446,14
thankful,0.930372518446,14
humor,0.930372518446,14
affront,0.930372518446,14
comparitively,0.930372518446,14
misery,0.930372518446,14
soul,0.927529226113,96
adolescent,0.926595946154,39
sad,0.926010350902,196
fresh,0.919984775761,161
anxiety,0.919900800203,32
adventure,0.919611607218,308
tired,0.916723811082,323
teen,0.916340884534,68
football,0.916101336352,183
weekend,0.90884627066,202
beloved,0.908513666497,25
chair,0.905933106218,54
energy,0.904439385464,1913
flower,0.902726256271,65
17,0.901519009845,36
soccer,0.901501378514,174
excite,0.898100273766,47
sing,0.896630685469,109
spring,0.887365822958,51
spiritual,0.886465289413,29
roam,0.886465289413,29
seize,0.886465289413,29
generaly,0.886465289413,29
temptation,0.884454808845,18
eagerness,0.884454808845,18
worldly,0.884454808845,18
scream,0.884454808845,18
wheras,0.884454808845,18
husband,0.882239144673,88
appreciate,0.882172660064,390
pain,0.877989553083,188
gym,0.870331437423,33
curricular,0.870331437423,33
sickness,0.870331437423,33
boyfriend,0.870331437423,33
bone,0.865880155155,48
spirit,0.864530178954,201
eternal,0.858252174489,22
healt,0.858252174489,22
christmas,0.858052491819,37
endure,0.858052491819,37
entertaining,0.857892977314,52
mom,0.854115246796,101
club,0.853534186957,526
40,0.853491181652,86
wild,0.852580246959,71
muscle,0.848413684925,41
ski,0.848413684925,41
baby,0.846689106039,162
happily,0.845315421402,60
bed,0.840078364656,83
limitation,0.839768343938,159
play,0.838807500605,2250
pressure,0.836323984728,426
stressful,0.833651167671,91
youth,0.831948329739,1501
chat,0.830523531996,183
willpower,0.82716335,7
fredom,0.82716335,7
younger,0.82716335,7
hasty,0.82716335,7
spirited,0.82716335,7
himalaya,0.82716335,7
daugther,0.82716335,7
socialisation,0.82716335,7
grandchildrens,0.82716335,7
energe,0.82716335,7
enegetic,0.82716335,7
fulfilment,0.82716335,7
spontanous,0.82716335,7
devolpment,0.82716335,7
travele,0.82716335,7
envoriment,0.82716335,7
frail,0.82716335,7
contentment,0.82716335,7
hinderance,0.82716335,7
cetera,0.82716335,7
prostitute,0.82716335,7
granparents,0.82716335,7
alchol,0.82716335,7
impediment,0.82716335,7
rigorous,0.82716335,7
chatting,0.82716335,7
immence,0.82716335,7
socialized,0.82716335,7
angst,0.82716335,7
sedentary,0.82716335,7
whre,0.82716335,7
dejected,0.82716335,7
grandkids,0.82716335,7
occurances,0.82716335,7
zoung,0.82716335,7
liabilities,0.82716335,7
unstability,0.82716335,7
mre,0.82716335,7
entainment,0.82716335,7
gentleman,0.82716335,7
persistant,0.82716335,7
practic,0.82716335,7
hardness,0.82716335,7
mountins,0.82716335,7
frolic,0.82716335,7
dinner,0.82627279521,126
child,0.82331968806,2891
defferent,0.821759187261,34
beauty,0.816362139136,181
youngster,0.806750932691,591
freetime,0.803245861949,50
die,0.802992131665,335
cry,0.800519275442,54
whereas,0.799905299037,504
experienced,0.79927112359,148
frustration,0.798208639362,58
responsibilty,0.798208639362,58
mother,0.792899065825,542
18,0.786837821957,94
l,0.784309635183,110
exciting,0.778172517284,365
tiring,0.77809926584,15
gender,0.77809926584,15
easyly,0.77809926584,15
diabetes,0.77809926584,15
aroung,0.77809926584,15
dawn,0.77809926584,15
suffer,0.77768555913,389
parent,0.777649169763,1857
sheer,0.777093300835,19
sibling,0.777093300835,19
deadline,0.777093300835,19
surfing,0.777093300835,19
youmg,0.776545759792,11
strenous,0.776545759792,11
sow,0.776545759792,11
impulsive,0.776545759792,11
thease,0.776545759792,11
allmost,0.776545759792,11
advantures,0.776545759792,11
studie,0.776545759792,11
analise,0.776545759792,11
alcool,0.776545759792,11
marrige,0.776545759792,11
26,0.776545759792,11
suffering,0.775926394852,23
cruise,0.775926394852,23
basket,0.775926394852,23
cannnot,0.775926394852,23
free,0.775540899189,1310
boredom,0.775033319416,27
relaxation,0.775033319416,27
dependant,0.774370277155,31
contrast,0.773970911326,414
wine,0.773867326159,35
independant,0.773475226299,39
travell,0.772906062721,47
conservative,0.77269350988,51
recover,0.772361008241,59
adventurous,0.772361008241,59
whatever,0.768347889243,608
emotion,0.76314098143,176
quiet,0.757670891576,104
sick,0.754525825893,169
accomplishment,0.753420182552,80
unlike,0.751730535478,145
25,0.748554009062,64
game,0.745251035621,912
stability,0.744892780012,56
surf,0.744892780012,56
passionate,0.742555576504,52
people,0.74057205238,60591
30,0.732891758901,184
golden,0.731934827212,40
dream,0.725786619299,913
fear,0.72357043976,322
evening,0.719117186826,111
alcohol,0.717599082813,57
maximum,0.713696568786,149
struggle,0.711910255272,191
family,0.709078282699,3011
basketball,0.70643668818,91
spare,0.70484707756,213
generally,0.701679578844,757
slow,0.701080830921,163
sit,0.696131288118,354
regardless,0.694294935132,96
anxious,0.689470605643,24
seventy,0.689470605643,24
divorce,0.689470605643,24
bitter,0.689470605643,24
feeling,0.687994486521,701
birth,0.686368431008,88
yet,0.685855969858,587
worried,0.685278942908,135
song,0.68447103962,118
mate,0.683207035831,54
restriction,0.680738162515,144
loud,0.67849580158,37
financially,0.676553638181,80
park,0.667749951187,314
wise,0.666341116247,310
lifetime,0.664545766097,124
oh,0.663177690807,46
vivid,0.661733520347,33
peope,0.661733520347,33
twenties,0.661733520347,33
saturday,0.661733520347,33
movie,0.659821017047,603
fulfil,0.659144477688,94
father,0.653458511703,654
offspring,0.651722777776,20
dear,0.651722777776,20
hood,0.651722777776,20
experinced,0.651722777776,20
racing,0.651722777776,20
ups,0.648940404901,42
dead,0.647531927043,64
sweet,0.647531927043,64
financial,0.646254895674,407
kid,0.637620366224,538
friend,0.636817881755,3780
boy,0.635891926607,357
weak,0.633697493364,180
girl,0.633360937416,371
accomplish,0.630665793477,305
relative,0.630646867535,216
hill,0.629789623099,38
sixty,0.629789623099,38
extreme,0.629568399846,136
15,0.627105032617,105
please,0.623109735284,65
compare,0.623076382804,1184
mood,0.622137881076,74
tend,0.616970822408,1311
ball,0.613561393206,115
generalize,0.610397574718,61
conception,0.606614444073,43
celebrate,0.606614444073,43
mentality,0.598729403866,66
disease,0.59864424691,358
normally,0.597576840257,235
precious,0.595869817656,185
generation,0.591219741004,1553
experience,0.587275926249,5240
funny,0.587025578734,200
contrary,0.585891566982,449
mundane,0.58562913713,25
oportunities,0.58562913713,25
theri,0.58562913713,25
live,0.584221260874,5151
gift,0.580838132564,113
poeple,0.579799675531,377
lucky,0.579469922991,127
differently,0.579447204056,215
relax,0.57682869827,350
tea,0.575853745069,53
plenty,0.573967475205,174
expectation,0.568786324719,198
dynamic,0.567599823328,100
experiance,0.56646299014,72
sensation,0.565278840135,58
lifestyle,0.56516391047,147
settle,0.56460955217,133
peolpe,0.563903534039,119
cricket,0.562727966476,44
lonely,0.559804553263,77
living,0.559424174093,444
pleasant,0.554091724685,82
spending,0.552595108257,101
uncertainty,0.552007080447,30
humble,0.552007080447,30
dull,0.550906677654,49
familly,0.550906677654,49
perceive,0.549141847916,87
fifty,0.548771726526,106
wish,0.547633988675,429
attitude,0.544979910516,506
define,0.544707014477,330
differ,0.54445273778,192
barrier,0.54196285521,54
freedom,0.536698044147,514
perception,0.534605334686,107
trivial,0.53387293835,35
obstacle,0.531117547514,88
thay,0.530532027703,218
alive,0.525142681273,98
joint,0.522900679988,40
silly,0.522900679988,40
rest,0.512813698822,543
regret,0.512259044721,133
hate,0.509262926817,99
dependent,0.507703968071,104
prone,0.50669157233,55
willingness,0.503786393932,60
beach,0.502017496819,129
eat,0.500673957297,691
usually,0.497393531621,1770
period,0.497026210644,861
lady,0.496854807648,80
novel,0.495774400184,85
eager,0.493334949656,100
50,0.479491225475,151
freely,0.479047701883,136
refuse,0.477662061982,106
early,0.475176261813,408
psychological,0.470978334453,61
depend,0.464739530041,1659
smoking,0.460158174624,46
16,0.460158174624,46
fit,0.450687471538,313
difficulty,0.449434712723,416
tennis,0.449346886194,113
spend,0.448451505229,3875
house,0.446023352306,829
cup,0.445826759276,41
pass,0.442588616372,666
home,0.436899134934,1364
afternoon,0.435202349462,62
blood,0.429818876711,130
drink,0.428652349885,386
definition,0.424472546753,230
memory,0.421167010303,509
grant,0.419428020886,94
mostly,0.412685899744,507
money,0.409263823297,4874
circumstance,0.409168543064,259
watch,0.408996275675,1161
bother,0.404907923517,132
subjective,0.403504181974,52
equally,0.400918811648,143
guy,0.395327242209,283
alot,0.392459377368,617
themself,0.392230338002,133
ill,0.391103965196,90
difference,0.390828523237,677
anymore,0.387970298834,468
satisfaction,0.387370552728,290
earn,0.386461178984,863
less,0.381877731125,3345
often,0.380595374413,2143
matter,0.38051958301,1410
boring,0.377908899999,428
satisfied,0.377643246711,292
care,0.371500592646,1721
opportunity,0.370174589692,1219
feel,0.369471796589,3154
despite,0.369471232677,206
meet,0.363346076306,1154
thier,0.357238382447,988
sister,0.355185851163,158
bear,0.352773495896,336
walk,0.351625465528,681
condition,0.348488829859,861
fulfill,0.348370808959,114
grow,0.341734979717,1796
late,0.339340916732,547
homework,0.331912429491,194
still,0.325998945293,2256
curious,0.324092569564,138
abroad,0.319259727722,224
morning,0.298257030049,221
deny,0.297676226111,192
generalization,0.293821747841,36
wheather,0.293821747841,36
birthday,0.293821747841,36
addict,0.293821747841,36
vacation,0.285574081028,387
factor,0.279711156285,1185
hard,0.276882312719,2471
hope,0.276249938446,561
vary,0.265942444295,159
complain,0.260959423488,153
longer,0.253832492132,383
outside,0.252260065146,323
strong,0.250164533528,916
heart,0.243161805959,495
long,0.238244907287,2109
everything,0.235473002416,2132
taste,0.230200917963,493
accept,0.228504569037,512
time,0.216920258771,19548
lot,0.214828107682,8433
meaning,0.211351781052,430
man,0.205231270752,2108
anything,0.194007360616,1239
around,0.157963082137,1911
person,0.156683900322,9540
like,0.114610502725,10856
go,0.111533420937,11663
want,0.00114399641216,9150
load,0.000996489960029,81
much,0.000918106759756,8218
hand,0.000546929264792,3009
say,0.000490844227621,6330
different,0.000470739769406,6649
every,0.000438119293366,4821
mind,0.000387549066282,2101
think,0.000381772276715,16247
face,0.000326724830941,1729
etc,0.000306169759067,1227
stay,0.000292630207934,1191
ca,0.000286897570101,1441
due,0.000256334728375,1416
allow,0.000249028800897,988
true,0.000218052769098,2069
busy,0.000188607792773,684
away,0.000178975409487,638
explore,0.000170044500441,599
likely,0.000165653712351,669
nothing,0.000161926901431,925
view,0.000161186537238,2106
college,0.000145884019162,913
woman,0.000142354037106,490
hold,0.000138340299033,515
limit,0.000126692917741,821
couple,0.000120233225693,325
determine,0.000118368863774,229
perhaps,0.00011574977187,298
fill,0.000113740068371,232
front,0.000112662980105,300
towards,0.000111866330653,756
responsible,0.000111855016125,308
belief,0.000109576161785,302
summer,0.00010615148877,207
desire,0.000105269965525,514
miss,0.000102026977615,419
restrict,0.000101523070696,210
maybe,0.000101417994579,1494
wait,0.000101298776145,412
encounter,0.000100160832974,166
simple,9.92702017431e-05,600
music,9.81604282719e-05,541
serious,9.78112757946e-05,347
participate,9.56668331799e-05,453
stuff,9.52082094948e-05,401
day,9.26769328728e-05,4889
duty,9.05291974224e-05,262
trouble,8.9654828603e-05,285
whenever,8.88479735712e-05,293
neither,8.78196172571e-05,174
lack,8.77640659337e-05,876
character,8.68973554407e-05,212
independent,8.55350263636e-05,168
cycle,8.4907765747e-05,131
curiosity,8.48506407354e-05,146
favorite,8.41648635582e-05,124
leave,8.30495282946e-05,976
assume,8.2880407594e-05,252
relationship,8.22925160935e-05,372
mainly,8.11310760358e-05,440
god,7.94227431417e-05,157
perspective,7.78203222602e-05,345
rid,7.77625651422e-05,188
entire,7.74464019445e-05,263
rarely,7.72515612441e-05,121
ahead,7.71376876561e-05,151
back,7.58963861316e-05,1003
commonly,7.57653659544e-05,107
office,7.57651437197e-05,294
reading,7.4965915078e-05,115
ride,7.38757053291e-05,198
seriously,7.18807745269e-05,117
exception,7.11376277583e-05,110
action,7.07551630263e-05,499
till,7.01086257838e-05,178
hurt,6.95950564202e-05,111
peer,6.95950564202e-05,111
confront,6.95387328851e-05,126
sea,6.94820335139e-05,141
wake,6.80524889336e-05,112
heavy,6.79394688314e-05,142
conclude,6.77148003342e-05,971
fashion,6.70233314344e-05,180
card,6.66222195891e-05,83
harder,6.62814352345e-05,173
wonderful,6.60374837305e-05,233
shopping,6.56235880051e-05,323
preference,6.47969872311e-05,159
unable,6.40544700141e-05,152
additionally,6.40544700141e-05,152
amazing,6.39380309337e-05,182
someting,6.35369680824e-05,85
wear,6.23953781932e-05,183
secure,6.23355543149e-05,198
emotional,6.1994351907e-05,86
fully,6.18749263268e-05,303
meaningful,6.12511338482e-05,79
capability,6.09114972741e-05,169
commit,6.0451741957e-05,87
necessarily,6.02834207739e-05,132
truly,5.93688898161e-05,170
affair,5.89653192589e-05,73
match,5.87408760722e-05,133
baseball,5.82222261653e-05,66
extent,5.81912137624e-05,268
iam,5.81658732986e-05,81
derive,5.79977948309e-05,126
hurry,5.74792486165e-05,59
brother,5.69055476111e-05,209
surround,5.68435249129e-05,224
exercise,5.63416105448e-05,157
everyday,5.63142391988e-05,777
consideration,5.58424250532e-05,277
sacrifice,5.57680500266e-05,105
doesnot,5.5193650847e-05,53
dog,5.36508963181e-05,54
certainly,5.31352072557e-05,488
opposite,5.30177112604e-05,219
hike,5.29081635859e-05,47
foot,5.26270027869e-05,122
weather,5.18837362256e-05,115
quit,5.18837362256e-05,115
category,5.18837362256e-05,115
routine,5.15967558075e-05,190
seek,5.1474903396e-05,220
basically,5.14118563542e-05,235
though,5.13548507105e-05,1392
sensitive,5.13084106002e-05,63
undergo,5.13084106002e-05,63
stable,5.11404043624e-05,108
bore,5.10281781886e-05,138
latter,5.10281781886e-05,138
finish,5.08665198209e-05,482
facility,5.07954314821e-05,198
typically,5.05654161804e-05,56
endless,5.05654161804e-05,56
hardly,5.04755420364e-05,273
harsh,4.98225756092e-05,49
sudden,4.98225756092e-05,49
bird,4.9765722954e-05,64
biological,4.90226902988e-05,57
set,4.89656781644e-05,416
begin,4.86129930182e-05,685
style,4.82371394358e-05,409
term,4.78998704525e-05,678
capable,4.76489354378e-05,215
hav,4.75371015088e-05,43
gadget,4.74799736947e-05,58
personality,4.70231474703e-05,350
boundary,4.67370477311e-05,51
beacuse,4.64005765939e-05,141
external,4.59372662334e-05,59
gap,4.58250897804e-05,89
exit,4.51942988028e-05,52
commitment,4.51377103691e-05,67
inner,4.44514999779e-05,45
dislike,4.43383350816e-05,75
childern,4.37088999306e-05,38
deprive,4.37088999306e-05,38
anytime,4.35390968758e-05,83
fall,4.3238415652e-05,472
familiy,4.29665297161e-05,31
injury,4.29665297161e-05,31
outlook,4.29087152752e-05,46
thirty,4.27957182042e-05,76
goal,4.25488222344e-05,1129
morden,4.21660645405e-05,39
arround,4.21660645405e-05,39
pride,4.21088302771e-05,54
priority,4.17729848217e-05,144
videogames,4.14236384005e-05,32
careless,4.13659410922e-05,47
unaware,4.13659410922e-05,47
immense,4.13091973692e-05,62
comparison,4.1197394133e-05,92
12,4.06232405289e-05,40
lovely,4.06232405289e-05,40
experinces,4.06232405289e-05,40
relatively,4.04539324368e-05,85
cold,4.03983257309e-05,100
express,3.97413361023e-05,265
slowly,3.95992675714e-05,108
journey,3.92553367648e-05,198
experence,3.9138529197e-05,26
fashionable,3.9138529197e-05,26
aslo,3.90804277508e-05,41
olden,3.9023399947e-05,56
ultimate,3.9023399947e-05,56
diffrent,3.86879278976e-05,146
bored,3.85729211491e-05,176
affirm,3.83378924054e-05,34
colorful,3.81679095412e-05,79
superficial,3.80567463507e-05,109
listen,3.76802108381e-05,371
fade,3.75956027542e-05,27
fourty,3.75956027542e-05,27
admittedly,3.75376260621e-05,42
campus,3.74806987658e-05,57
24,3.67950374291e-05,35
peolple,3.66812060047e-05,65
fight,3.65869500446e-05,282
