term,sage,freq
anew,1.09028510823,34
unknow,1.09028510823,34
mouse,1.09028510823,34
probability,1.08849005955,71
ful,1.08630785265,31
hardworking,1.08630785265,31
tata,1.08630785265,31
buisness,1.08553906785,102
confident,1.08447105105,309
acheived,1.0751101107,25
recognition,1.06961544223,75
ambition,1.06957189225,153
award,1.06707039172,72
suzuki,1.06685417036,22
ordinary,1.06451146828,213
waht,1.0578902006,63
leadership,1.05737133742,41
starbucks,1.05546660485,19
preson,1.05546660485,19
inventive,1.05546660485,19
repeatedly,1.05546660485,19
nasa,1.05546660485,19
attempt,1.04950816421,212
innovation,1.04433797258,400
creativity,1.03962434185,258
telephone,1.03916292568,102
repetitive,1.03867374577,16
pearson,1.03867374577,16
industrialist,1.03867374577,16
businness,1.03867374577,16
composer,1.03867374577,16
whould,1.03867374577,16
experimentation,1.03526508485,32
allready,1.03526508485,32
pod,1.02746872658,45
candle,1.02438812576,29
pianist,1.01111126995,13
xbox,1.01111126995,13
parson,1.01111126995,13
insane,1.01111126995,13
biography,1.01111126995,13
proffession,1.01111126995,13
execution,1.01111126995,13
bankrupt,1.01054018523,26
recipe,1.01054018523,26
chef,1.01054018523,26
sail,1.01033853065,39
thing,1.0051118315,21981
donald,1.00236393826,49
invent,1.00182864867,1206
trait,0.999654471347,72
empire,0.99332802547,46
bold,0.992257069042,23
zone,0.987055511892,66
fear,0.987000457473,350
patent,0.985978665024,33
shot,0.985978665024,33
stroke,0.985978665024,33
creative,0.980322788581,481
software,0.973240966637,290
athlete,0.970582661502,40
investor,0.969430798196,30
proffessor,0.96685223578,20
harvard,0.96685223578,20
jod,0.96685223578,20
invest,0.963091776073,423
copy,0.95777474619,101
thinges,0.954849369649,10
businees,0.954849369649,10
innovator,0.954849369649,10
foodball,0.954849369649,10
chanllenges,0.954849369649,10
victorious,0.954849369649,10
carbohydrate,0.954849369649,10
admiration,0.954849369649,10
tomas,0.954849369649,10
amazon,0.954849369649,10
handful,0.954849369649,10
servant,0.954849369649,10
diligent,0.954849369649,10
frighten,0.954849369649,10
dreamt,0.954849369649,10
resteraunt,0.954849369649,10
forefather,0.954849369649,10
routin,0.954849369649,10
stick,0.950179670366,376
primitive,0.948309659263,27
greedy,0.948309659263,27
henry,0.947101670449,44
achive,0.939389544325,133
talented,0.932584222048,65
differently,0.929894112583,237
fighter,0.928628992449,17
republic,0.928628992449,17
agrre,0.928628992449,17
discovery,0.926297368817,372
turkish,0.924438954896,55
rich,0.924012539054,773
dedication,0.922052950692,62
genre,0.920250864317,24
well,0.918860849644,6343
einstein,0.917028118541,142
loser,0.916185596876,31
didnot,0.916185596876,31
acheive,0.915505885547,97
coach,0.912222723294,45
hero,0.91028493334,59
achieve,0.908940917602,1357
unusual,0.897039385997,56
proverb,0.890336789949,81
skillful,0.880667652303,21
abilty,0.880667652303,21
cave,0.880667652303,21
artist,0.87906295931,185
path,0.876659824611,346
player,0.87493180308,350
competitor,0.873899548752,132
tennis,0.872094586926,125
expertise,0.872034306019,168
apple,0.871996521704,211
outcome,0.869429403312,136
establish,0.867327531971,280
achievement,0.861550442791,227
crew,0.861543876708,14
davinci,0.861543876708,14
creativeness,0.861543876708,14
charles,0.861543876708,14
luther,0.861543876708,14
trail,0.861543876708,14
napoleon,0.861543876708,14
reap,0.861543876708,14
willingness,0.85102001409,65
investment,0.846812929725,171
pilot,0.846447816324,36
jop,0.846447816324,36
winner,0.843802982771,58
albert,0.834310558838,51
kick,0.83245725015,40
1000,0.83245725015,40
thins,0.828845377348,29
desicion,0.828845377348,29
championship,0.818475557629,18
legend,0.818475557629,18
ray,0.818475557629,18
aptitude,0.818475557629,18
whay,0.818475557629,18
bacame,0.818475557629,18
ipod,0.816012681207,74
rather,0.8074936733,3574
successfully,0.804796800524,131
quit,0.804796800524,131
talent,0.804530109353,195
conservative,0.804400304532,52
hurdle,0.801995500216,37
influential,0.794885445893,22
violence,0.792987595877,41
open,0.792495776728,918
hesitate,0.792118904853,79
president,0.791772326739,136
overcome,0.786611152305,167
admire,0.786449539252,106
mistake,0.785780262706,541
goal,0.78405346717,1321
reward,0.783189072409,133
execute,0.780298502413,26
usual,0.776440620115,149
perfection,0.774979883983,53
painter,0.774979883983,53
instinct,0.77047909682,30
anticipate,0.77047909682,30
defeat,0.77047909682,30
loose,0.765160644149,433
somthing,0.762667038255,100
experiment,0.761808693841,636
unknown,0.760966661125,275
director,0.759193651324,73
steady,0.754105954551,42
owner,0.75096231647,277
extraordinary,0.742535611575,62
routine,0.740349121588,216
something,0.720112892305,5284
stone,0.72007389432,111
untill,0.719882723072,103
challenging,0.719383892987,87
baseball,0.718630675658,71
outstanding,0.718088735881,63
scared,0.718088735881,63
pc,0.716329251127,47
relativity,0.715633148917,43
experinces,0.715633148917,43
famous,0.715498841239,1229
opponent,0.714752320452,39
chief,0.713600457733,35
leader,0.71303063564,321
normal,0.71221475388,563
enemy,0.712026207074,31
poet,0.709735572131,27
creator,0.709735572131,27
gravitational,0.709735572131,27
acheiving,0.709735572131,27
man,0.708436596509,2351
intellegent,0.706060222728,23
hunt,0.706060222728,23
acting,0.706060222728,23
ford,0.705902359555,104
detect,0.698969260617,19
synthesis,0.698969260617,19
desicions,0.698969260617,19
convention,0.698969260617,19
height,0.693913795464,64
patience,0.693913795464,64
repeat,0.68461530333,229
unkown,0.676498223687,15
concidered,0.676498223687,15
pant,0.676498223687,15
mexican,0.676498223687,15
things,0.676498223687,15
adversity,0.676498223687,15
lucky,0.676261498789,131
motivation,0.676039379994,247
indian,0.67467243994,127
loss,0.670500285317,248
conventional,0.665811478367,61
stake,0.660917592163,57
key,0.660884998291,476
brother,0.660807236186,233
invention,0.656260236663,814
experiance,0.65597474818,74
bank,0.651797641663,205
chance,0.651124317769,1864
reputation,0.647221882196,121
mankind,0.644336143375,117
accomplishment,0.640673034007,79
manager,0.640655861253,279
radical,0.639016041108,45
estate,0.635355606804,28
seize,0.635355606804,28
adventurous,0.632939987345,58
bored,0.625699433748,196
never,0.625167784407,2870
willing,0.623935725773,610
hit,0.623657292114,123
vision,0.621768035912,257
satisfied,0.620923434223,309
father,0.618057831,656
explore,0.616040574362,657
recognise,0.61454378361,63
skiing,0.611856624445,37
army,0.607630255417,72
initiative,0.604994032913,59
forward,0.604617684039,304
maney,0.604321537699,24
succesfully,0.604321537699,24
characteristic,0.602259980381,287
step,0.601802802841,857
america,0.599226719534,314
window,0.59852075932,90
stability,0.593433444916,55
diferent,0.591477839491,86
name,0.590502621386,546
sony,0.588879249198,33
record,0.586872357581,104
accomplish,0.580575427229,305
person,0.575648351403,10403
project,0.573812794083,871
creat,0.573110342852,96
team,0.567419785436,335
noone,0.562248606485,56
tactic,0.557255402444,38
employee,0.554569606398,270
always,0.554308882267,5629
ahead,0.553241911151,161
reach,0.548270906841,1592
proud,0.545268681816,139
top,0.543833893446,318
sould,0.543662725023,52
newton,0.543440439991,130
pain,0.542454672454,176
story,0.539721914689,503
personality,0.52492428058,383
beeing,0.523978465251,169
procedure,0.520784769818,104
strive,0.520784769818,104
x,0.519874905172,62
keep,0.519462127658,2058
bomb,0.514777651497,34
track,0.513637984948,81
improve,0.512558729071,2149
allways,0.507865459292,86
attain,0.504729944361,124
actor,0.500970096831,167
scientist,0.499041829923,894
cure,0.498601949269,115
implement,0.495739919087,220
ski,0.494770724966,39
fashion,0.491467041944,192
intelligence,0.488752405288,87
continue,0.488046850004,801
expand,0.487864209541,250
king,0.485239554616,116
dream,0.48489503498,875
know,0.481413106833,15214
climb,0.480453011846,126
gain,0.479630298052,1332
adopt,0.478135287538,160
self,0.474948107504,1027
lawyer,0.474733348488,141
discover,0.471208980014,962
character,0.470520704455,224
obtain,0.458522932161,481
chain,0.456599997608,69
fire,0.454259568588,138
traditional,0.452674089902,217
return,0.45266823133,286
beginning,0.448118349664,282
call,0.447999457312,1024
guarantee,0.447747011068,99
performance,0.432539571935,170
calculate,0.430426966885,100
previous,0.424557624318,307
start,0.421809052467,2611
ex,0.42168923564,55
bore,0.421360780758,146
nobody,0.420653352604,500
saying,0.420455288074,227
fight,0.419799741827,303
differentiate,0.416025560253,50
suddenly,0.409487463542,142
someone,0.409340308342,1739
uncle,0.40653914042,86
stay,0.405443969984,1253
error,0.399742305671,76
adventure,0.397462805,277
dollar,0.396349995586,138
lose,0.394986038887,1413
push,0.394176985433,195
task,0.392884053853,676
stop,0.391746950436,1044
revolutionary,0.390408518547,45
profit,0.388115246988,611
else,0.387535759198,658
stable,0.383710111461,113
obstacle,0.382403630438,87
basketball,0.382403630438,87
harder,0.381308517801,181
position,0.38024346402,646
skill,0.37913135554,1368
box,0.378667530722,129
mobile,0.378643825393,197
dangerous,0.378346755598,490
salary,0.37781111085,150
ready,0.367194323561,341
hard,0.362780425636,2530
ability,0.359916189967,1426
progress,0.355858073386,429
motivate,0.35523810598,168
computer,0.354316075889,1603
prove,0.352891078998,745
completly,0.348002920051,99
somebody,0.343372442861,406
clever,0.343141358652,83
forever,0.341788740484,137
united,0.341294711294,288
crazy,0.339062157146,148
decision,0.338928474723,861
define,0.338348043065,321
stand,0.335637936095,457
otherwise,0.335359102354,365
jump,0.328297772062,187
boring,0.324185041145,428
skilled,0.317040750589,89
earn,0.315628554379,860
style,0.314355245735,431
eventually,0.313932959013,376
become,0.312831270992,5050
positive,0.312820000746,597
india,0.312738314844,586
satisfaction,0.307477234923,289
round,0.300859939311,123
search,0.296743154407,414
phone,0.295430257111,364
accept,0.294675115008,521
opportunity,0.291327904444,1213
strategy,0.287801378473,287
spirit,0.275943014733,181
film,0.274778459991,164
bear,0.273998796516,335
fall,0.272564467165,495
practice,0.257220002507,506
create,0.244763174218,1765
nothing,0.244445421913,954
financial,0.244139361185,382
action,0.239169242759,518
states,0.23883450352,213
change,0.233587583737,4278
method,0.213485230709,856
manage,0.212317909051,455
turn,0.212086196202,569
safe,0.204149114844,602
attitude,0.201472228238,482
bring,0.191211029249,1455
everybody,0.188275330928,877
work,0.17967387806,9735
great,0.167818116876,2880
experience,0.164916632669,4889
decide,0.163485242396,1347
others,0.157945029522,3040
everyone,0.141788965171,1373
order,0.136351141615,3103
job,0.120721265381,4149
money,0.115242267207,4680
want,0.000868306076538,9180
agree,0.000851627136329,6813
company,0.000750066870726,5053
result,0.000459908603013,2366
example,0.000430994528782,11616
right,0.000354325422098,1582
follow,0.000335333952726,2033
find,0.0003281368791,5014
market,0.000303869334711,1491
field,0.000296409606428,3244
end,0.000267268264437,1413
high,0.000264945264279,2883
big,0.000260134501142,2699
human,0.00024776818744,1893
could,0.000239067442725,5849
anything,0.00021612554305,1229
sure,0.000213723980395,1288
level,0.000206355912429,1156
ever,0.000197209853716,1018
effort,0.000191992239654,727
act,0.000175272979061,472
face,0.000172104699883,1724
thought,0.000171557733877,546
possibility,0.000158919670024,812
restaurant,0.000154914636243,377
english,0.000147422589731,439
strong,0.000145877511379,899
way,0.0001435292151,11257
handle,0.000139160697184,315
manner,0.000135922509736,317
break,0.000134865143605,332
common,0.000127893496768,1025
u,0.000126269781119,366
career,0.000121051844662,900
stuff,0.000119567336032,406
unique,0.000117957845972,242
familiar,0.000117893976361,364
seek,0.000117387782146,228
negative,0.000113923868836,431
race,0.000109195706471,190
shop,0.000105219155382,379
danger,0.000103582142904,215
involve,0.000100789406201,891
definition,0.000100630959394,224
capability,0.000100240867635,174
curiosity,9.58490679697e-05,148
evolution,9.40556790334e-05,185
recognize,9.39610577528e-05,264
advice,9.34796247142e-05,171
yes,9.15743873945e-05,495
regret,9.01250352854e-05,130
constantly,8.97750856883e-05,202
god,8.96658600056e-05,159
popular,8.91235591816e-05,475
land,8.87295185104e-05,217
aim,8.85688533157e-05,461
huge,8.83582482463e-05,748
current,8.72268807158e-05,469
satisfy,8.36806123735e-05,256
worker,8.33307701135e-05,371
creation,8.30718867478e-05,120
smart,8.30145716031e-05,199
minded,8.29042190882e-05,156
combination,8.17446953862e-05,128
previously,8.08715397786e-05,107
original,7.85087690255e-05,130
passion,7.84460888477e-05,209
patient,7.73998890223e-05,224
compete,7.69214903188e-05,253
regular,7.64316905443e-05,160
put,7.63778537903e-05,1100
light,7.59479611675e-05,311
humanity,7.58529513443e-05,146
pepole,7.54345193489e-05,96
popularity,7.54345193489e-05,96
alive,7.54345193489e-05,96
struggle,7.5390789442e-05,175
wise,7.48185297043e-05,283
excited,7.41085846592e-05,104
becasue,7.3654850019e-05,133
probably,7.3634386024e-05,1152
becouse,7.33996373588e-05,248
exist,7.31131750919e-05,657
domain,7.1746378057e-05,127
novel,7.16144106213e-05,84
evolve,7.09987623259e-05,149
perform,7.03768962468e-05,379
mom,7.02890618068e-05,92
imagination,7.02477612776e-05,171
anybody,6.99590914629e-05,164
capacity,6.93955715981e-05,272
introduce,6.90893312309e-05,430
curious,6.88008950509e-05,136
lazy,6.77626149283e-05,151
excel,6.51434823733e-05,88
eventhough,6.51045954417e-05,167
africa,6.4692908039e-05,117
hardship,6.42648164603e-05,67
initial,6.42648164603e-05,67
sentence,6.30199122284e-05,197
hurt,6.27837393614e-05,111
approach,6.23817393867e-05,470
star,6.20688438296e-05,255
fruit,6.19080027798e-05,90
experince,6.1748060711e-05,126
architect,6.16154944923e-05,83
politician,6.08743224483e-05,105
carrer,5.97050230984e-05,77
difficulty,5.93213970881e-05,393
practise,5.92565069726e-05,106
inspiration,5.88456202691e-05,56
distinguish,5.83800677503e-05,85
someting,5.83800677503e-05,85
adapt,5.77804936205e-05,272
exchange,5.74748567957e-05,143
target,5.68333072363e-05,208
exemple,5.6546457289e-05,201
confine,5.64696520001e-05,79
farmer,5.5883441897e-05,65
swim,5.48519631043e-05,80
paint,5.48519631043e-05,80
factory,5.46409187118e-05,195
inspire,5.42658085583e-05,66
strength,5.40655181757e-05,181
horizon,5.3819255576e-05,95
would,5.37469470916e-05,11309
musician,5.36786478573e-05,52
music,5.35428582419e-05,540
mail,5.26481736176e-05,67
poeple,5.25054436426e-05,347
launch,5.19091837266e-05,89
critic,5.17671582699e-05,46
strongly,5.12554299949e-05,936
react,5.11673791975e-05,111
carreer,5.10305370088e-05,68
continuously,5.04434716037e-05,54
everytime,5.02523569222e-05,169
befor,5.01495899661e-05,47
cookie,5.01495899661e-05,47
wheel,4.97060260566e-05,76
ship,4.95495433075e-05,112
tremendous,4.92579144664e-05,105
dominate,4.88258821106e-05,55
spite,4.83811839694e-05,84
carrier,4.80883577829e-05,77
thinking,4.80534601676e-05,694
thanks,4.77842168161e-05,271
sensation,4.72082916121e-05,56
beat,4.69144518021e-05,49
fruitful,4.69144518021e-05,49
knowleadge,4.66203947848e-05,42
appreciation,4.63261371913e-05,35
coffee,4.61776165724e-05,71
reject,4.58842830618e-05,64
potential,4.51131935937e-05,287
poem,4.50028436746e-05,43
excite,4.50028436746e-05,43
alway,4.50028436746e-05,43
output,4.47086021311e-05,36
york,4.46960143386e-05,115
song,4.44044965738e-05,108
term,4.42571554671e-05,682
develope,4.40679778967e-05,180
cloth,4.39731073215e-05,58
drop,4.39506248564e-05,137
beyond,4.37796435179e-05,173
shy,4.33852923032e-05,44
exploration,4.33852923032e-05,44
piano,4.294232684e-05,73
exprience,4.27966534337e-05,30
secret,4.23555133912e-05,59
profession,4.22673829887e-05,217
wealthy,4.22027755204e-05,95
neccessary,4.22027755204e-05,95
medical,4.21582156495e-05,296
set,4.20671105209e-05,418
undertake,4.20617395454e-05,52
exit,4.20617395454e-05,52
behaviour,4.19484552749e-05,332
begining,4.19103646601e-05,88
designer,4.19103646601e-05,88
pattern,4.17514259639e-05,124
greed,4.1179132788e-05,31
whithout,4.1179132788e-05,31
nobel,4.1179132788e-05,31
gold,4.04441671635e-05,53
cancer,4.04242718903e-05,132
worth,4.03294078661e-05,333
extreme,4.01335294636e-05,125
shoul,3.98559979781e-05,39
south,3.98424527303e-05,118
reseach,3.95616127129e-05,32
loan,3.94138045458e-05,68
oportunities,3.92670508178e-05,25
john,3.92670508178e-05,25
oppotunities,3.91203216276e-05,61
thousand,3.89250609747e-05,176
pride,3.88265938466e-05,54
profitable,3.85326358418e-05,47
evaluate,3.85156290685e-05,126
american,3.84573529934e-05,205
soul,3.83823001757e-05,83
inorder,3.83823001757e-05,83
digital,3.82384633268e-05,40
cup,3.82384633268e-05,40
definetly,3.82245914589e-05,119
treatment,3.808937691e-05,76
crop,3.79440931198e-05,33
persone,3.79440931198e-05,33
rival,3.79440931198e-05,33
usa,3.7933224654e-05,112
thank,3.77961805981e-05,69
exmaple,3.76495431775e-05,26
monotonous,3.76495431775e-05,26
progression,3.76495431775e-05,26
flavour,3.76495431775e-05,26
instrument,3.74787076462e-05,141
hop,3.72090195238e-05,55
motivated,3.72090195238e-05,55
chair,3.69150826518e-05,48
fairly,3.69150826518e-05,48
spanish,3.66209285744e-05,41
thrive,3.66209285744e-05,41
working,3.64402341569e-05,156
esteem,3.63265739238e-05,34
ment,3.63265739238e-05,34
cheese,3.63265739238e-05,34
shine,3.63265739238e-05,34
galileo,3.63265739238e-05,34
invite,3.61785548005e-05,70
exceptional,3.60320364654e-05,27
fate,3.60320364654e-05,27
imitate,3.60320364654e-05,27
uncertain,3.60320364654e-05,27
peson,3.57418543395e-05,20
