term,sage,freq
driver,1.29701701167,334
legislation,1.29516129493,17
20year,1.29516129493,17
vehicular,1.29516129493,17
installment,1.29516129493,17
diminish,1.29455991002,91
navigation,1.29086558569,29
km,1.28914113241,41
luxury,1.28580394982,269
highway,1.28359385759,118
enviorment,1.27952533498,34
dependency,1.27952533498,34
fume,1.27625282824,22
motors,1.27625282824,22
exhaust,1.26688144028,124
licence,1.26475093073,44
1liter,1.26358475348,10
affordability,1.26358475348,10
veihcle,1.26358475348,10
automobils,1.26358475348,10
birthrate,1.26358475348,10
remplace,1.26358475348,10
benzin,1.26358475348,10
flyover,1.26358475348,10
poblation,1.26358475348,10
transportatin,1.26358475348,10
petrolem,1.26358475348,10
polutions,1.26358475348,10
litre,1.26358475348,10
donkey,1.26358475348,10
emmision,1.26358475348,10
pedestrian,1.26358475348,10
2030,1.26358475348,10
caput,1.26358475348,10
transportational,1.26358475348,10
bicicle,1.26358475348,10
disel,1.26358475348,10
lpg,1.26358475348,10
envionment,1.26358475348,10
price,1.26339274672,2069
resource,1.26214906946,932
airplane,1.25945612976,222
shanghai,1.25674781689,32
goverments,1.24858514612,91
alternate,1.24858514612,91
milage,1.24639001456,15
decrase,1.24639001456,15
carbondioxide,1.24639001456,15
industrialize,1.24639001456,15
economie,1.24639001456,15
exploitation,1.24639001456,15
feul,1.24639001456,15
ressources,1.24473860328,74
yers,1.23832105812,20
cheaper,1.23832105812,20
craze,1.23832105812,20
conserve,1.23832105812,20
convinient,1.23629769098,146
dissapear,1.23364148937,25
using,1.23364148937,25
prototype,1.23364148937,25
electric,1.22789526853,179
sustainable,1.22176460575,75
used,1.2208203731,90
convenient,1.21720207849,425
drive,1.2164523334,2065
rise,1.2155638838,633
convinience,1.20707759826,48
countryside,1.20707759826,48
london,1.20647981736,131
battery,1.20520094476,116
endanger,1.2045821186,38
developed,1.20453574005,252
rapidly,1.20313060839,416
electricity,1.20194307183,265
20,1.20025194881,707
scarce,1.19927628735,76
license,1.19927628735,76
planet,1.19705508658,372
governements,1.19643069386,23
enagy,1.19643069386,23
decrese,1.19643069386,23
motor,1.1944572946,213
constructor,1.1903426208,18
magnetic,1.1903426208,18
crowded,1.18837897779,107
tecnology,1.18545048859,97
increase,1.18240152415,5323
noise,1.18205970184,161
plane,1.17984508995,496
climate,1.17968596915,82
enviornment,1.17953103375,36
purchasing,1.17953103375,36
discrease,1.17874101524,13
environemental,1.17874101524,13
outskirt,1.17874101524,13
accommodate,1.17874101524,13
corn,1.17874101524,13
developpment,1.17874101524,13
vechile,1.17874101524,13
fluctuate,1.17874101524,13
demographic,1.17874101524,13
telecommuting,1.17874101524,13
spaceship,1.17874101524,13
queue,1.17874101524,13
china,1.17546604761,751
seoul,1.17187420982,49
wind,1.17125963441,67
industrialized,1.16660511767,44
bike,1.16538280869,356
confort,1.16433639968,26
bangkok,1.16433639968,26
suburb,1.1630826233,57
circulation,1.15990658408,39
urban,1.15929119655,127
billion,1.15754109693,109
tax,1.15281550026,273
enegy,1.15110069073,34
convinence,1.15070338921,21
lane,1.15070338921,21
surge,1.15070338921,21
echological,1.14749626477,8
developted,1.14749626477,8
ambiental,1.14749626477,8
biodiesel,1.14749626477,8
owned,1.14749626477,8
resouses,1.14749626477,8
populate,1.14749626477,8
twent,1.14749626477,8
propellant,1.14749626477,8
tansportation,1.14749626477,8
trasnportation,1.14749626477,8
warp,1.14749626477,8
conjestions,1.14749626477,8
thirld,1.14749626477,8
oli,1.14749626477,8
proportionally,1.14749626477,8
decrasing,1.14749626477,8
gasline,1.14749626477,8
carburants,1.14749626477,8
monorail,1.14749626477,8
behicles,1.14749626477,8
yaers,1.14749626477,8
conveyence,1.14749626477,8
borderline,1.14749626477,8
twety,1.14749626477,8
peteroleum,1.14749626477,8
fuater,1.14749626477,8
dramatical,1.14749626477,8
confortability,1.14749626477,8
carpooling,1.14749626477,8
overcrowd,1.14749626477,8
tranceportation,1.14749626477,8
bicicles,1.14749626477,8
tendancies,1.14749626477,8
bicyles,1.14749626477,8
hydrogene,1.14749626477,8
caos,1.14749626477,8
deisel,1.14749626477,8
bullock,1.14749626477,8
declination,1.14749626477,8
envirnment,1.14749626477,8
reva,1.14749626477,8
comfurtabule,1.14749626477,8
wheeled,1.14749626477,8
instalment,1.14749626477,8
petrolleum,1.14749626477,8
segway,1.14749626477,8
1920,1.14749626477,8
brazil,1.14309872249,42
industrialization,1.14309872249,42
toyota,1.14262221526,76
government,1.13910834993,1140
madrid,1.13899556972,29
soar,1.13899556972,29
ban,1.13774344962,50
bycicle,1.13258549272,37
lobby,1.13258549272,37
rapid,1.12748154711,272
overuse,1.12712976927,16
increas,1.12712976927,16
marked,1.12712976927,16
hokkaido,1.12712976927,16
taxi,1.12430953245,98
year,1.12251561758,10828
railroad,1.1212756046,24
underdeveloped,1.1212756046,24
coutries,1.1212756046,24
brasil,1.1212756046,24
bio,1.12098775948,77
rate,1.12001328604,610
predict,1.11707964921,210
resourses,1.11688187127,40
comfort,1.11588012516,367
convenience,1.11510575911,181
cheap,1.11263195875,1047
household,1.10614025071,67
efficent,1.10339916112,43
manufacturing,1.10243652614,102
lung,1.10159286108,35
enforce,1.10159286108,35
bmw,1.09681950924,62
inhabitant,1.0934078949,81
developmemt,1.09272190079,19
source,1.08794019271,855
environment,1.08746883379,1659
puplic,1.08741622298,38
governement,1.08741622298,38
tube,1.08741622298,38
engine,1.08397327486,312
near,1.08373516477,605
mercedes,1.0814560746,49
accomodate,1.08063862169,30
accident,1.07575265458,499
enviorement,1.07554544347,11
discomfort,1.07554544347,11
pooling,1.07554544347,11
hugely,1.07554544347,11
dubai,1.07554544347,11
suger,1.07554544347,11
increment,1.07554544347,11
substitution,1.07554544347,11
encrease,1.07554544347,11
sourses,1.07554544347,11
holland,1.07554544347,11
distination,1.07554544347,11
costant,1.07554544347,11
nomber,1.07554544347,11
yeras,1.07554544347,11
infrastructural,1.07554544347,11
metropolis,1.07554544347,11
maintance,1.07554544347,11
moving,1.07554544347,11
poulation,1.07554544347,11
renault,1.07554544347,11
imminent,1.07554544347,11
automaker,1.07554544347,11
maintainence,1.07554544347,11
popullation,1.07554544347,11
frankfurt,1.07554544347,11
freeway,1.07554544347,11
infra,1.07554544347,11
enviroment,1.07517792291,341
city,1.07358887534,3115
toxic,1.07241219024,52
decade,1.07062717015,476
considerably,1.0682687879,85
govenment,1.06826326343,22
motorcycle,1.06499282969,44
growth,1.06357856627,610
western,1.06077160249,212
contries,1.05717462981,58
forbid,1.05717462981,58
consumption,1.05659900471,196
developped,1.0554686352,163
enormously,1.05399366694,36
ride,1.05338350323,260
availability,1.05085260419,97
incresed,1.05003594047,25
obsolete,1.05003594047,25
afford,1.04750401661,669
downtown,1.04385592052,39
substantially,1.03815384716,14
evironment,1.03815384716,14
harmless,1.03815384716,14
uncontrolled,1.03815384716,14
thai,1.03815384716,14
envirement,1.03815384716,14
municipality,1.03815384716,14
numer,1.03815384716,14
logistic,1.03815384716,14
maruti,1.03815384716,14
avaliable,1.03815384716,14
techology,1.03595293473,28
transformation,1.03595293473,28
warm,1.03451450243,84
space,1.03349431762,619
kyoto,1.02777596014,45
damage,1.02775680577,298
crisis,1.02642353858,121
goverment,1.02589007674,152
occidental,1.02475825814,31
automatic,1.02475825814,31
expensive,1.0204338346,1062
temperature,1.01881333378,82
honda,1.01565329915,34
lessen,1.01565329915,34
ploblem,1.01560566145,17
furthemore,1.01560566145,17
biking,1.01560566145,17
usable,1.01560566145,17
forecast,1.01560566145,17
hyundai,1.01560566145,17
increased,1.01560566145,17
status,1.01557152876,408
abandon,1.0117973127,71
boom,1.00971666013,91
density,1.00810716065,37
cost,1.00793134597,1418
hike,1.0060769068,57
earth,1.00215201595,926
climatic,1.00062655094,20
independance,1.00062655094,20
privately,1.00062655094,20
expencive,1.00062655094,20
tunnel,1.00062655094,20
worldwide,1.00051849535,123
today,0.999931150655,6068
production,0.999373631186,481
advancement,0.996554026157,261
protection,0.994570594248,89
breath,0.992133076737,69
cycling,0.989987614723,23
giant,0.989987614723,23
saturation,0.989987614723,23
developpement,0.989987614723,23
drastically,0.989394109142,72
automotive,0.983988937529,52
mayor,0.982055213456,26
extinction,0.982055213456,26
crow,0.982055213456,26
global,0.9810900721,536
environement,0.977976466194,58
station,0.97646675255,215
cease,0.975919532128,29
expenditure,0.975919532128,29
supply,0.975149326949,253
luxurious,0.971052965159,67
berlin,0.971035517749,32
conventional,0.96915547458,70
scooter,0.967057441567,35
oxygen,0.967057441567,35
consciousness,0.963755719003,38
destruction,0.960972057608,41
threaten,0.960972057608,41
horse,0.940338866363,107
use,0.939429885295,16195
technological,0.935979824653,370
manufacturer,0.927074004881,192
ford,0.926099159874,117
discourage,0.925228684851,87
loan,0.925106300898,84
substance,0.924510091637,72
massive,0.923388700533,57
incresing,0.922740536035,51
steadily,0.922350161994,48
auto,0.920775801752,39
breathe,0.920775801752,39
2006,0.920052659662,36
garage,0.919178152463,33
worsen,0.919178152463,33
demand,0.917847574198,731
technology,0.916192664575,2698
mini,0.914946914803,24
atmosphere,0.913218726448,218
indipendent,0.912511742353,21
exponentially,0.912511742353,21
tank,0.912511742353,21
speed,0.90913835021,328
devise,0.908990324459,18
resorces,0.908990324459,18
utilization,0.908990324459,18
decreasing,0.908990324459,18
countires,0.908990324459,18
mileage,0.908990324459,18
acces,0.908990324459,18
disastrous,0.908990324459,18
inhibit,0.903434223504,15
urbanization,0.903434223504,15
speedy,0.903434223504,15
decresing,0.903434223504,15
emergence,0.903434223504,15
dwindle,0.903434223504,15
futur,0.901628789092,70
20th,0.898932493042,64
plain,0.89736994138,61
next,0.897218535258,1936
harmful,0.897189252683,205
comfortable,0.894226570473,715
unbearable,0.893315961986,12
europeans,0.893315961986,12
devastating,0.893315961986,12
mania,0.893315961986,12
burning,0.893315961986,12
punctual,0.893315961986,12
asian,0.889011696463,49
restriction,0.888846561775,163
natural,0.884245028848,624
protect,0.88292406754,275
prestige,0.881472429099,74
user,0.881108378508,201
costly,0.879343646122,71
private,0.877403187603,453
expansion,0.877011894583,68
fly,0.874922474753,376
destination,0.873408666054,311
manufacture,0.871896417769,196
rain,0.871610057141,62
ship,0.869509573992,137
upward,0.869317044722,9
polar,0.869317044722,9
investiments,0.869317044722,9
gp,0.869317044722,9
overpopulation,0.869317044722,9
unsustainable,0.869317044722,9
amsterdam,0.869317044722,9
technologie,0.869317044722,9
perpetual,0.869317044722,9
invironment,0.869317044722,9
lease,0.869317044722,9
tody,0.869317044722,9
rood,0.869317044722,9
transportaions,0.869317044722,9
vis,0.869317044722,9
liter,0.869317044722,9
swift,0.869317044722,9
nearlly,0.869317044722,9
dirve,0.869317044722,9
doorstep,0.869317044722,9
poison,0.869317044722,9
poluation,0.869317044722,9
develpoed,0.869317044722,9
interval,0.869317044722,9
bullet,0.869317044722,9
electrically,0.869317044722,9
motorway,0.869317044722,9
gm,0.869317044722,9
twentieth,0.868909821396,34
euro,0.868909821396,34
sophisticated,0.865892625566,81
street,0.864481033522,742
shrink,0.862098972877,31
sky,0.85991823764,185
citizen,0.858489718947,333
truck,0.851289852163,47
faster,0.850506585184,553
confortable,0.847551408242,139
asia,0.847183187682,101
accessible,0.846347973143,63
cart,0.842206313966,25
domestic,0.842206313966,25
threat,0.839889570494,76
rid,0.839234667589,229
necessity,0.837683777786,242
move,0.83661716709,1532
dramatically,0.831908106563,86
globe,0.828130035697,83
industrial,0.827900047588,189
sharply,0.82672876554,22
walking,0.82672876554,22
disapear,0.82672876554,22
camel,0.82672876554,22
kilometer,0.82672876554,22
rural,0.82565294172,96
industry,0.825458261045,1103
economy,0.819859325892,710
tremendously,0.817192701486,48
disappear,0.814657539117,168
bridge,0.80945822673,71
energy,0.807853036312,1999
transition,0.807523995394,32
eastern,0.807523995394,32
harm,0.806493411893,195
green,0.804264256417,130
tere,0.803905613589,19
increasing,0.803905613589,19
suburban,0.803905613589,19
excess,0.803905613589,19
combustion,0.803905613589,19
residential,0.803905613589,19
continuosly,0.803905613589,19
lower,0.803630935527,68
hopefully,0.801310678534,91
india,0.797923448953,688
trend,0.796624932131,472
network,0.794454059451,144
burn,0.792257424878,108
expense,0.789345282824,128
economically,0.788036352663,105
continuous,0.782027779813,59
crowd,0.781366818972,132
delay,0.780818965299,69
produce,0.778050882914,1163
heavy,0.776874508143,169
mass,0.776526693088,422
choke,0.775333157017,6
vechicles,0.775333157017,6
polluant,0.775333157017,6
phenomenums,0.775333157017,6
bahn,0.775333157017,6
polute,0.775333157017,6
feuls,0.775333157017,6
desiel,0.775333157017,6
factury,0.775333157017,6
vehcile,0.775333157017,6
sustitute,0.775333157017,6
increasig,0.775333157017,6
sollution,0.775333157017,6
substitue,0.775333157017,6
metroes,0.775333157017,6
dependance,0.775333157017,6
traines,0.775333157017,6
burgos,0.775333157017,6
awereness,0.775333157017,6
metropoles,0.775333157017,6
computation,0.775333157017,6
airbags,0.775333157017,6
technoloy,0.775333157017,6
transprtation,0.775333157017,6
costy,0.775333157017,6
biogas,0.775333157017,6
modality,0.775333157017,6
gona,0.775333157017,6
jetsons,0.775333157017,6
enviormental,0.775333157017,6
colza,0.775333157017,6
engins,0.775333157017,6
exsit,0.775333157017,6
decease,0.775333157017,6
benze,0.775333157017,6
fiscus,0.775333157017,6
bycycles,0.775333157017,6
techniks,0.775333157017,6
autombiles,0.775333157017,6
pulic,0.775333157017,6
traffice,0.775333157017,6
wehicles,0.775333157017,6
4x4,0.775333157017,6
roboters,0.775333157017,6
biofuels,0.775333157017,6
pollutive,0.775333157017,6
perfering,0.775333157017,6
cinquecento,0.775333157017,6
environmemtal,0.775333157017,6
desings,0.775333157017,6
damge,0.775333157017,6
snarl,0.775333157017,6
petrole,0.775333157017,6
poloson,0.775333157017,6
innercity,0.775333157017,6
powerplants,0.775333157017,6
mul,0.775333157017,6
volkswagen,0.775333157017,6
tecnologycal,0.775333157017,6
asiatic,0.775333157017,6
timmings,0.775333157017,6
emittion,0.775333157017,6
comfortness,0.775333157017,6
envoirement,0.775333157017,6
growt,0.775333157017,6
zen,0.775333157017,6
comedown,0.775333157017,6
automobil,0.775333157017,6
biofuel,0.775333157017,6
diseal,0.775333157017,6
promove,0.775333157017,6
sri,0.775333157017,6
automoviles,0.775333157017,6
technologes,0.775333157017,6
facilitation,0.775333157017,6
inreasing,0.775333157017,6
wagon,0.775333157017,6
pollusion,0.775333157017,6
photon,0.775333157017,6
deline,0.775333157017,6
electorical,0.775333157017,6
petrolian,0.775333157017,6
compaies,0.775333157017,6
controler,0.775333157017,6
environnemental,0.775333157017,6
independend,0.775333157017,6
vehical,0.775333157017,6
inclease,0.775333157017,6
ecologically,0.775333157017,6
aford,0.775333157017,6
siences,0.775333157017,6
slash,0.775333157017,6
moped,0.775333157017,6
gasollin,0.775333157017,6
transpotaion,0.775333157017,6
nubmer,0.775333157017,6
tweny,0.775333157017,6
drammatically,0.775333157017,6
eash,0.775333157017,6
industrilized,0.775333157017,6
kilometre,0.775333157017,6
logan,0.775333157017,6
transportaiton,0.775333157017,6
seating,0.775333157017,6
trancepotation,0.775333157017,6
manufaturers,0.775333157017,6
commotion,0.775333157017,6
publis,0.775333157017,6
percapita,0.775333157017,6
cmopanies,0.775333157017,6
scarced,0.775333157017,6
fossiel,0.775333157017,6
vienna,0.775333157017,6
urbanistic,0.775333157017,6
wheelar,0.775333157017,6
houer,0.775333157017,6
factoryes,0.775333157017,6
impending,0.775333157017,6
cogent,0.775333157017,6
echonomic,0.775333157017,6
evorution,0.775333157017,6
acustic,0.775333157017,6
electicity,0.775333157017,6
forbiden,0.775333157017,6
combustible,0.775333157017,6
transporations,0.775333157017,6
underway,0.775333157017,6
currently,0.774040000794,206
statistic,0.773948637329,166
foot,0.77388500723,146
facilitate,0.772043582156,36
obesity,0.770696435985,26
angeles,0.770696435985,26
immagine,0.770696435985,26
economical,0.767534148689,294
rethink,0.765625330493,16
ultra,0.765625330493,16
asthma,0.765625330493,16
saturate,0.765625330493,16
technologic,0.765625330493,16
inexpensive,0.765625330493,16
future,0.762036553897,5026
peak,0.760536033745,80
run,0.756798615019,1231
facility,0.755623319897,239
rush,0.755043539422,158
considerable,0.754687078096,131
income,0.752233170604,182
developement,0.751818812068,94
increse,0.750991241049,50
north,0.74841333042,101
slow,0.745770412506,176
office,0.745196962978,353
upper,0.743943943675,40
hazard,0.74109645539,23
deposit,0.74109645539,23
technolgy,0.74109645539,23
inconvenience,0.74109645539,23
sign,0.740088943998,204
regulation,0.733682594834,126
annual,0.730621226316,30
dependence,0.730621226316,30
1950,0.730621226316,30
flight,0.728449516989,123
awareness,0.724943503864,251
wiil,0.724854935285,37
tokyo,0.718769801302,103
policy,0.716634232584,308
comming,0.714412674012,72
quantity,0.712819191564,180
witness,0.710862201546,114
wealth,0.70845721922,198
sun,0.704820126424,209
release,0.703985737811,90
prohibit,0.701865378762,41
fiction,0.701865378762,41
flying,0.700844826949,34
cause,0.700713215512,1962
available,0.700627812559,617
acid,0.69895574932,27
russia,0.69895574932,27
convient,0.69895574932,27
jet,0.69895574932,27
economic,0.69400151108,694
increasingly,0.686081894769,123
slowly,0.680791160247,127
destroy,0.680764327454,184
invention,0.678903855223,862
country,0.678375461189,5116
higher,0.678024205209,38
adays,0.678024205209,38
melt,0.678024205209,38
harmfull,0.678024205209,38
significantly,0.677568629469,88
anywhere,0.676461222998,231
lesser,0.674763977082,13
industrie,0.674763977082,13
sourse,0.674763977082,13
forsee,0.674763977082,13
ab,0.674763977082,13
belt,0.674763977082,13
respiratory,0.674763977082,13
environnement,0.674763977082,13
drop,0.672163629687,160
dramatic,0.667503407049,67
per,0.665383325629,258
serious,0.664297548328,406
leg,0.663298372959,78
europe,0.65755083668,321
istanbul,0.65534096423,53
milan,0.65534096423,53
drastic,0.652463653654,64
campanies,0.651636505365,24
modernization,0.651636505365,24
hint,0.651636505365,24
continue,0.649559369403,873
airport,0.647539691746,35
motorbike,0.647539691746,35
excessive,0.64565542467,46
nearby,0.64389757792,68
century,0.641973725341,592
non,0.638710074665,351
wealthy,0.633411859765,109
recent,0.62829708081,361
explosion,0.624418360788,28
advanced,0.618951359984,233
fifty,0.615987738099,114
gradually,0.615241452589,129
owe,0.605242597101,96
fast,0.604223224762,1241
render,0.599675359548,51
incentive,0.599675359548,51
region,0.598578537819,225
paris,0.594060043291,165
estimate,0.592601434523,74
development,0.590403974506,1596
hope,0.589512647421,630
tecnological,0.588116899971,17
opt,0.584805962018,82
proportion,0.583275067358,40
system,0.580477483108,1485
terrible,0.576835807785,117
smoke,0.575873646463,94
water,0.575771076174,444
chinese,0.563178333468,153
stop,0.56113286602,1133
safely,0.55936102905,95
plant,0.556541639211,181
mantain,0.556398233541,21
extinct,0.556398233541,21
1970,0.556398233541,21
nearly,0.555996039887,224
soon,0.552474230577,565
ticket,0.551194795429,166
grow,0.546885088601,1978
purchase,0.545474723861,383
feasible,0.545301286371,25
export,0.545301286371,25
timetable,0.545301286371,25
chaos,0.545301286371,25
solution,0.543734251041,1250
develop,0.542917000929,2910
appointment,0.540230008412,29
ratio,0.540230008412,29
cent,0.540230008412,29
metal,0.540230008412,29
awarness,0.540230008412,29
less,0.535254883198,3648
park,0.532661903069,323
improved,0.532169685997,45
tech,0.531190278205,49
improvement,0.529568359469,471
commodity,0.528720305375,65
eliminate,0.527966729543,73
conscious,0.527659451867,77
dirty,0.527659451867,77
wherever,0.525039478509,161
due,0.524119717868,1608
efficient,0.523644806314,541
town,0.520491815734,418
amount,0.519474231505,1409
million,0.513876915539,275
usa,0.5135293907,126
factory,0.511318804318,219
within,0.510034281453,506
movement,0.506113717878,236
presence,0.505979151011,78
enormous,0.49769533921,111
invent,0.490096274289,1108
low,0.48890396243,559
middle,0.48712800099,383
beijing,0.485695689535,46
standard,0.485112130097,293
maintain,0.480519100668,327
constant,0.478474988601,162
futhermore,0.478045322243,71
unlikely,0.462078185559,80
consume,0.461879230874,323
power,0.457149254452,795
four,0.45122177683,279
globalization,0.448755058131,161
rich,0.447944923027,720
charge,0.446993724639,140
los,0.446084323773,34
ecology,0.446084323773,34
incredibly,0.446084323773,34
provoke,0.446084323773,34
governmental,0.446084323773,34
european,0.444729765054,102
shift,0.440950887608,115
walk,0.439087833452,729
safe,0.437566048896,653
large,0.436066111724,893
raise,0.434411979056,462
ther,0.423288029917,250
save,0.419945473267,986
huge,0.414979076979,829
habit,0.409123395972,235
vanish,0.407083050532,43
imagine,0.403714346721,744
safety,0.401474501347,245
machine,0.399085553365,474
line,0.397905104052,338
automatically,0.397722180956,118
independence,0.3975667513,96
late,0.395580177359,581
tremendous,0.391521172633,114
double,0.391521172633,114
device,0.390732818349,176
advance,0.390681388581,353
pace,0.387683577836,234
scientist,0.383471030349,911
average,0.379277573292,213
emerge,0.378907743668,155
construction,0.375199471484,124
protocol,0.370352292287,30
furture,0.370352292287,30
prevent,0.368770095906,408
evolution,0.364508936376,197
ten,0.363252611481,274
york,0.360789782933,125
mankind,0.359820800426,116
dependent,0.358580425961,107
somewhere,0.358262126667,284
hundred,0.355775845281,189
arrive,0.35362696887,294
powerful,0.351579776257,153
impact,0.349254509731,336
gonna,0.344372330996,71
germany,0.343382657217,218
land,0.34185774396,232
big,0.341747526426,2944
model,0.341647014879,586
daily,0.338014526302,795
owner,0.337116479355,265
wo,0.336040809257,1184
clean,0.335929556295,473
states,0.333433290007,224
longer,0.327923483326,406
100,0.325053465168,146
nature,0.320760536994,637
argument,0.319441007659,661
ground,0.316977937889,156
advent,0.313190402835,81
wheel,0.313190402835,81
everywhere,0.313065852177,382
east,0.309590940243,100
restrict,0.306775122313,223
total,0.297896397805,129
recently,0.283050781416,385
hence,0.282616802966,780
effect,0.279432099926,1197
tool,0.270572978703,359
measure,0.268309387753,228
problem,0.267948069218,6927
quickly,0.267883967431,345
avoid,0.266571339775,516
encourage,0.260346285921,528
morning,0.251855157685,230
progress,0.249342387722,438
mobile,0.245120906701,201
concern,0.244643439311,891
spread,0.234464910499,252
far,0.23420241885,1193
fee,0.233577860969,202
besides,0.229846245872,564
saving,0.225669699579,72
everyday,0.225123648471,838
efficiency,0.223937600013,152
instead,0.223263748718,1551
modern,0.223072131597,1021
shopping,0.2140536212,346
minute,0.210429147039,265
day,0.204505974705,5258
current,0.202466008011,497
access,0.200597513864,204
short,0.199097848523,915
wait,0.195791482834,437
option,0.192757016078,505
world,0.188762995047,7810
still,0.165592721276,2295
high,0.164504082037,3038
mean,0.16344840308,4063
least,0.162325188851,980
buy,0.155798039284,4812
become,0.14289983552,5081
reason,0.123173025116,8690
market,0.117149360871,1545
common,0.114608565194,1073
factor,0.112046123701,1207
last,0.10929311749,1829
past,0.105714366394,1344
change,0.0744476204873,4317
another,0.00051928805971,3976
human,0.000380443653506,1964
reach,0.000253997566318,1513
especially,0.000245713063426,1208
issue,0.000229287668395,1665
